text,category,target,source
জিপি পয়েন্টস ব্যবহারযোগ্য রাখতে প্রতি মাসে অন্তত ১বার লগইন করুন মাইজিপিতে,spam,1,real
আপনার pandamart অর্ডারে থাকছে Tk 120 ডিসকাউন্ট,updates,2,real
"ভাই রিয়া,

আমরা আপনার কাজের অগ্রগতি জানানোর জন্য আমাদের বিষয়টি প্রতিবেদনের মধ্যে থেকে দূর হব। আমাদের প্রদত্ত কলেজের মধ্যমাত্রা মুখ্যমনtrana (মহি) পর",primary,0,synthetic
"স্যার,

নতুন রিচার্জের অবাঙ্গোলা হয়ে গিয়েছে, ৫০০ টাকা। আমি তোমাকেই অব��ট।

বিভাগ: updates
তুমি: তোমরা:
service: bKash
event: রিচার্জ সফল
amount: ৫০০
date: ১২ জুন",updates,2,synthetic
নতুন পোস্ট,updates,2,real
এই অ্যাপে আছে অনেক চলমান অফার,spam,1,real
"হাসান, আপনি এখন UY LAB OLINE VE - 2208-এর সদস্য",social,5,real
"বিশ্ববিদ্যালয় কর্তৃপক্ষের পরীক্ষার ফলাফল জানতে

ঘন্টা 11 এবং 30 থেকে আমি এই পরীক্ষার ফলাফলকে আপনাকে জানাই। এইমেইলটিকে অবিলম্বে অনুস查有误查有误查有误阅，应为“নিশ্চয়ই”阅读。阅

পরীক্ষার ফলাফলটি 10 থেকে 30টিরও বেশি ভালো।

তবে, আমি 10-20মোটা পদক্ষে",important,3,synthetic
রাকিবুল ইসলাম রাকিব আপনার ফ্রেন্ড রিকোয়েস্ট একসেপ্ট করেছে,social,5,real
"টিমে আপনার সাথে যোগাযোগ করতে পছন্দ করছি।

আপনার Microsoft অ্যাকাউন্টের সাথে ব্যবহারের জন্য একটি একক-ব্যবহারের কোডের জন্য আপনার অনুরোধ পেয়েছি।

একক-ব্যবহারের কোড: 54321",important,3,synthetic
০৫ আগস্ট বীর মুক্তিযোদ্ধা শহীদ ক্যাপ্টেন শেখ কামাল এর ৭৩তম জন্মবার্ষিকীতে ইতিহাসের এ শুদ্ধ পুরুষকে জাতি গভীর শ্রদ্ধাভরে স্মরণ করছে - যুব ও ক্রীড়া মন্ত্রণালয়।,primary,0,real
আমরা আপনাকে একটি সুখী এবং আনন্দময় 2021 কামনা করি!!,primary,0,real
"অফিসের ম্যানেজার দেন,

তামাকমুক্ত পরিবেশ করি, সুস্বাস্থ্যের বাংলাদেশ গড়ি। আমার 'মনোভব' পরিবেশ কেমন?

এখনই, 'তামাকমুক্ত' পরিবেশটি অফিসেই প্রস্তুত কর",primary,0,synthetic
"নূর ই তামান্না কানিজ গ্রুপ কথোপকথনে একটি বার্তা পাঠিয়েছেন ""আইওটি প্রকল্প""।",social,5,real
"সাবেক হোয়াইট হাউস কর্মকর্তা জন বোল্টনকে হত্যা করতে চেয়েছিল ইরান!মার্কিন বিচার বিভাগ দাবি করেছে, হোয়াইট হাউসের সাবেক জাতীয় নিরাপত্তা উপদেষ্টা ও জাতিসংঘের সাবেক মার্কিন রাষ্ট্রদূত জন বোল্টনকে হত্যার পরিকল্পনা করেছিল ইরান। দেশটির শীর্ষ গার্ড কমান্ডার কাসেম সোলেইমানিকে হত্যার প্রতিশোধ হিসেবে তাকে হত্যার ষড়যন্ত্র করা হয়েছিল। ইসলামিক বিপ্লবী গার্ড কর্পসের একজন সদস্যের বিরুদ্ধে অভিযোগও এনেছে যুক্তরাষ্ট্র।",updates,2,real
"কোভিড-১৯ ভ্যাকসিনঃ ফারজানা ইসলাম, ৩য় ডোজ গ্রহণের তারিখঃ ২১-০৫-২০২২, কেন্দ্রঃনারায়ণগঞ্জ জেনারেল (ভিক্টোরিয়া) হাসপাতাল(টিকা কার্ড ডাউনলোড করে সঙ্গে নিয়ে আসতে হবে)",spam,1,real
Google fit এর মাধ্যমে আপনার শ্বাস-প্রশ্বাসের হার মাপা খুব সহজ,primary,0,real
"বড় ভাই দ্রিক আইসিটি লিমিটেডের ইনজামাম হোসেন সম্রাটের কাছে,

আপনার একটি মিস কল ০১৯১১.... নাম্বার থেকে।

অনুষ্ঠানটি আমারি করা হবে, ১৯-০৫-২০২২",primary,0,synthetic
"নথি স্বাক্ষর প্রার্থীর জন্য

পরম্পরাগত নথি স্বাক্ষরের জন্য আপনার কর্মীগণকে ধন্যবাদ।

আমরা আপনার নথিতে ৩টি পজিশনেই আলোচনা করতে চাই:

1. ১টি: ""NID"" -ইন্ডিয়ান ইডিউকেশন ডিরেকশন
2. ২টি: ""সংযোগিতা""
3. ৩টি: ""কুইসেট""

এই ৩টি পজিশনগুলির পরফল, ""NID"", """,important,3,synthetic
